---------------------------------------------
|    3 ≤ s ≤ 100    s < m < 250             |
|     m and s that did not match SCOTT      |
---------------------------------------------


m: 15  s: 11  | Scott alpha: 1/3  | other alpha: 7/22 | split:  V 
m: 49  s: 34  | Scott alpha: 1/3  | other alpha: 19/68 | split:  V 
m: 47  s: 35  | Scott alpha: 1/3  | other alpha: 23/70 | split:  V 
m: 48  s: 35  | Scott alpha: 1/3  | other alpha: 11/35 | split:  V 
m: 51  s: 35  | Scott alpha: 1/3  | other alpha: 19/70 | split:  V 
m: 52  s: 35  | Scott alpha: 1/3  | other alpha: 9/35 | split:  V 
m: 184  s: 35  | Scott alpha: 156/329  | other alpha: 551/1162 | split:  V 
m: 49  s: 36  | Scott alpha: 1/3  | other alpha: 23/72 | split:  V 
m: 53  s: 36  | Scott alpha: 1/3  | other alpha: 19/72 | split:  V 
m: 50  s: 37  | Scott alpha: 1/3  | other alpha: 12/37 | split:  V 
m: 51  s: 37  | Scott alpha: 1/3  | other alpha: 23/74 | split:  V 
m: 52  s: 37  | Scott alpha: 1/3  | other alpha: 11/37 | split:  V 
m: 53  s: 37  | Scott alpha: 1/3  | other alpha: 21/74 | split:  V 
m: 54  s: 37  | Scott alpha: 1/3  | other alpha: 10/37 | split:  V 
m: 55  s: 37  | Scott alpha: 1/3  | other alpha: 19/74 | split:  V 
m: 250  s: 37  | Scott alpha: 764/1591  | other alpha: 4069/8473 | split:  V 
m: 51  s: 38  | Scott alpha: 1/3  | other alpha: 25/76 | split:  V 
m: 53  s: 38  | Scott alpha: 1/3  | other alpha: 23/76 | split:  V 
m: 55  s: 38  | Scott alpha: 1/3  | other alpha: 21/76 | split:  V 
m: 53  s: 39  | Scott alpha: 1/3  | other alpha: 25/78 | split:  V 
m: 55  s: 39  | Scott alpha: 1/3  | other alpha: 23/78 | split:  V 
m: 56  s: 39  | Scott alpha: 1/3  | other alpha: 11/39 | split:  V 
m: 58  s: 39  | Scott alpha: 1/3  | other alpha: 10/39 | split:  V 
m: 57  s: 40  | Scott alpha: 1/3  | other alpha: 23/80 | split:  V 
m: 59  s: 40  | Scott alpha: 1/3  | other alpha: 21/80 | split:  V 
m: 55  s: 41  | Scott alpha: 1/3  | other alpha: 27/82 | split:  V 
m: 56  s: 41  | Scott alpha: 1/3  | other alpha: 13/41 | split:  V 
m: 57  s: 41  | Scott alpha: 1/3  | other alpha: 25/82 | split:  V 
m: 58  s: 41  | Scott alpha: 1/3  | other alpha: 12/41 | split:  V 
m: 59  s: 41  | Scott alpha: 1/3  | other alpha: 23/82 | split:  V 
m: 60  s: 41  | Scott alpha: 1/3  | other alpha: 11/41 | split:  V 
m: 61  s: 41  | Scott alpha: 1/3  | other alpha: 21/82 | split:  V 
m: 236  s: 41  | Scott alpha: 254/533  | other alpha: 51/107 | split:  V 
m: 59  s: 42  | Scott alpha: 1/3  | other alpha: 25/84 | split:  V 
m: 61  s: 42  | Scott alpha: 1/3  | other alpha: 23/84 | split:  V 
m: 179  s: 42  | Scott alpha: 569/1218  | other alpha: 1125/2408 | split:  V 
m: 58  s: 43  | Scott alpha: 1/3  | other alpha: 14/43 | split:  V 
m: 59  s: 43  | Scott alpha: 1/3  | other alpha: 27/86 | split:  V 
m: 60  s: 43  | Scott alpha: 1/3  | other alpha: 13/43 | split:  V 
m: 61  s: 43  | Scott alpha: 1/3  | other alpha: 25/86 | split:  V 
m: 62  s: 43  | Scott alpha: 1/3  | other alpha: 12/43 | split:  V 
m: 63  s: 43  | Scott alpha: 1/3  | other alpha: 23/86 | split:  V 
m: 64  s: 43  | Scott alpha: 1/3  | other alpha: 11/43 | split:  V 
m: 59  s: 44  | Scott alpha: 1/3  | other alpha: 29/88 | split:  V 
m: 61  s: 44  | Scott alpha: 1/3  | other alpha: 27/88 | split:  V 
m: 63  s: 44  | Scott alpha: 1/3  | other alpha: 25/88 | split:  V 
m: 65  s: 44  | Scott alpha: 1/3  | other alpha: 23/88 | split:  V 
m: 61  s: 45  | Scott alpha: 1/3  | other alpha: 29/90 | split:  V 
m: 62  s: 45  | Scott alpha: 1/3  | other alpha: 14/45 | split:  V 
m: 64  s: 45  | Scott alpha: 1/3  | other alpha: 13/45 | split:  V 
m: 67  s: 45  | Scott alpha: 1/3  | other alpha: 23/90 | split:  V 
m: 63  s: 46  | Scott alpha: 1/3  | other alpha: 29/92 | split:  V 
m: 65  s: 46  | Scott alpha: 1/3  | other alpha: 27/92 | split:  V 
m: 67  s: 46  | Scott alpha: 1/3  | other alpha: 25/92 | split:  V 
m: 63  s: 47  | Scott alpha: 1/3  | other alpha: 31/94 | split:  V 
m: 64  s: 47  | Scott alpha: 1/3  | other alpha: 15/47 | split:  V 
m: 65  s: 47  | Scott alpha: 1/3  | other alpha: 29/94 | split:  V 
m: 66  s: 47  | Scott alpha: 1/3  | other alpha: 14/47 | split:  V 
m: 67  s: 47  | Scott alpha: 1/3  | other alpha: 27/94 | split:  V 
m: 68  s: 47  | Scott alpha: 1/3  | other alpha: 13/47 | split:  V 
m: 69  s: 47  | Scott alpha: 1/3  | other alpha: 25/94 | split:  V 
m: 70  s: 47  | Scott alpha: 1/3  | other alpha: 12/47 | split:  V 
m: 177  s: 47  | Scott alpha: 1737/3760  | other alpha: 2497/5405 | split:  V 
m: 65  s: 48  | Scott alpha: 1/3  | other alpha: 31/96 | split:  V 
m: 67  s: 48  | Scott alpha: 1/3  | other alpha: 29/96 | split:  V 
m: 71  s: 48  | Scott alpha: 1/3  | other alpha: 25/96 | split:  V 
m: 66  s: 49  | Scott alpha: 1/3  | other alpha: 16/49 | split:  V 
m: 67  s: 49  | Scott alpha: 1/3  | other alpha: 31/98 | split:  V 
m: 68  s: 49  | Scott alpha: 1/3  | other alpha: 15/49 | split:  V 
m: 69  s: 49  | Scott alpha: 1/3  | other alpha: 29/98 | split:  V 
m: 71  s: 49  | Scott alpha: 1/3  | other alpha: 27/98 | split:  V 
m: 72  s: 49  | Scott alpha: 1/3  | other alpha: 13/49 | split:  V 
m: 73  s: 49  | Scott alpha: 1/3  | other alpha: 25/98 | split:  V 
m: 67  s: 50  | Scott alpha: 1/3  | other alpha: 33/100 | split:  V 
m: 69  s: 50  | Scott alpha: 1/3  | other alpha: 31/100 | split:  V 
m: 71  s: 50  | Scott alpha: 1/3  | other alpha: 29/100 | split:  V 
m: 73  s: 50  | Scott alpha: 1/3  | other alpha: 27/100 | split:  V 
m: 213  s: 50  | Scott alpha: 257/550  | other alpha: 4019/8600 | split:  V 
m: 70  s: 51  | Scott alpha: 1/3  | other alpha: 16/51 | split:  V 
m: 71  s: 51  | Scott alpha: 1/3  | other alpha: 31/102 | split:  V 
m: 73  s: 51  | Scott alpha: 1/3  | other alpha: 29/102 | split:  V 
m: 74  s: 51  | Scott alpha: 1/3  | other alpha: 14/51 | split:  V 
m: 76  s: 51  | Scott alpha: 1/3  | other alpha: 13/51 | split:  V 
m: 71  s: 52  | Scott alpha: 1/3  | other alpha: 33/104 | split:  V 
m: 73  s: 52  | Scott alpha: 1/3  | other alpha: 31/104 | split:  V 
m: 75  s: 52  | Scott alpha: 1/3  | other alpha: 29/104 | split:  V 
m: 77  s: 52  | Scott alpha: 1/3  | other alpha: 27/104 | split:  V 
m: 71  s: 53  | Scott alpha: 1/3  | other alpha: 35/106 | split:  V 
m: 72  s: 53  | Scott alpha: 1/3  | other alpha: 17/53 | split:  V 
m: 73  s: 53  | Scott alpha: 1/3  | other alpha: 33/106 | split:  V 
m: 74  s: 53  | Scott alpha: 1/3  | other alpha: 16/53 | split:  V 
m: 75  s: 53  | Scott alpha: 1/3  | other alpha: 31/106 | split:  V 
m: 76  s: 53  | Scott alpha: 1/3  | other alpha: 15/53 | split:  V 
m: 77  s: 53  | Scott alpha: 1/3  | other alpha: 29/106 | split:  V 
m: 78  s: 53  | Scott alpha: 1/3  | other alpha: 14/53 | split:  V 
m: 79  s: 53  | Scott alpha: 1/3  | other alpha: 27/106 | split:  V 
m: 147  s: 53  | Scott alpha: 1463/3286  | other alpha: 1581/3551 | split:  V 
m: 73  s: 54  | Scott alpha: 1/3  | other alpha: 35/108 | split:  V 
m: 77  s: 54  | Scott alpha: 1/3  | other alpha: 31/108 | split:  V 
m: 79  s: 54  | Scott alpha: 1/3  | other alpha: 29/108 | split:  V 
m: 74  s: 55  | Scott alpha: 1/3  | other alpha: 18/55 | split:  V 
m: 76  s: 55  | Scott alpha: 1/3  | other alpha: 17/55 | split:  V 
m: 78  s: 55  | Scott alpha: 1/3  | other alpha: 16/55 | split:  V 
m: 79  s: 55  | Scott alpha: 1/3  | other alpha: 31/110 | split:  V 
m: 81  s: 55  | Scott alpha: 1/3  | other alpha: 29/110 | split:  V 
m: 82  s: 55  | Scott alpha: 1/3  | other alpha: 14/55 | split:  V 
m: 152  s: 55  | Scott alpha: 54/121  | other alpha: 279/625 | split:  V 
m: 207  s: 55  | Scott alpha: 1271/2750  | other alpha: 3127/6765 | split:  V 
m: 75  s: 56  | Scott alpha: 1/3  | other alpha: 37/112 | split:  V 
m: 79  s: 56  | Scott alpha: 1/3  | other alpha: 33/112 | split:  V 
m: 81  s: 56  | Scott alpha: 1/3  | other alpha: 31/112 | split:  V 
m: 83  s: 56  | Scott alpha: 1/3  | other alpha: 29/112 | split:  V 
m: 77  s: 57  | Scott alpha: 1/3  | other alpha: 37/114 | split:  V 
m: 79  s: 57  | Scott alpha: 1/3  | other alpha: 35/114 | split:  V 
m: 80  s: 57  | Scott alpha: 1/3  | other alpha: 17/57 | split:  V 
m: 82  s: 57  | Scott alpha: 1/3  | other alpha: 16/57 | split:  V 
m: 83  s: 57  | Scott alpha: 1/3  | other alpha: 31/114 | split:  V 
m: 85  s: 57  | Scott alpha: 1/3  | other alpha: 29/114 | split:  V 
m: 158  s: 57  | Scott alpha: 584/1311  | other alpha: 3809/8550 | split:  V 
m: 79  s: 58  | Scott alpha: 1/3  | other alpha: 37/116 | split:  V 
m: 81  s: 58  | Scott alpha: 1/3  | other alpha: 35/116 | split:  V 
m: 83  s: 58  | Scott alpha: 1/3  | other alpha: 33/116 | split:  V 
m: 85  s: 58  | Scott alpha: 1/3  | other alpha: 31/116 | split:  V 
m: 247  s: 58  | Scott alpha: 1003/2146  | other alpha: 5531/11832 | split:  V 
m: 79  s: 59  | Scott alpha: 1/3  | other alpha: 39/118 | split:  V 
m: 80  s: 59  | Scott alpha: 1/3  | other alpha: 19/59 | split:  V 
m: 81  s: 59  | Scott alpha: 1/3  | other alpha: 37/118 | split:  V 
m: 82  s: 59  | Scott alpha: 1/3  | other alpha: 18/59 | split:  V 
m: 83  s: 59  | Scott alpha: 1/3  | other alpha: 35/118 | split:  V 
m: 84  s: 59  | Scott alpha: 1/3  | other alpha: 17/59 | split:  V 
m: 85  s: 59  | Scott alpha: 1/3  | other alpha: 33/118 | split:  V 
m: 86  s: 59  | Scott alpha: 1/3  | other alpha: 16/59 | split:  V 
m: 87  s: 59  | Scott alpha: 1/3  | other alpha: 31/118 | split:  V 
m: 88  s: 59  | Scott alpha: 1/3  | other alpha: 15/59 | split:  V 
m: 222  s: 59  | Scott alpha: 300/649  | other alpha: 4801/10384 | split:  V 
m: 83  s: 60  | Scott alpha: 1/3  | other alpha: 37/120 | split:  V 
m: 89  s: 60  | Scott alpha: 1/3  | other alpha: 31/120 | split:  V 
m: 82  s: 61  | Scott alpha: 1/3  | other alpha: 20/61 | split:  V 
m: 83  s: 61  | Scott alpha: 1/3  | other alpha: 39/122 | split:  V 
m: 84  s: 61  | Scott alpha: 1/3  | other alpha: 19/61 | split:  V 
m: 85  s: 61  | Scott alpha: 1/3  | other alpha: 37/122 | split:  V 
m: 86  s: 61  | Scott alpha: 1/3  | other alpha: 18/61 | split:  V 
m: 87  s: 61  | Scott alpha: 1/3  | other alpha: 35/122 | split:  V 
m: 88  s: 61  | Scott alpha: 1/3  | other alpha: 17/61 | split:  V 
m: 89  s: 61  | Scott alpha: 1/3  | other alpha: 33/122 | split:  V 
m: 90  s: 61  | Scott alpha: 1/3  | other alpha: 16/61 | split:  V 
m: 91  s: 61  | Scott alpha: 1/3  | other alpha: 31/122 | split:  V 
m: 169  s: 61  | Scott alpha: 1033/2318  | other alpha: 3317/7442 | split:  V 
m: 83  s: 62  | Scott alpha: 1/3  | other alpha: 41/124 | split:  V 
m: 85  s: 62  | Scott alpha: 1/3  | other alpha: 39/124 | split:  V 
m: 87  s: 62  | Scott alpha: 1/3  | other alpha: 37/124 | split:  V 
m: 89  s: 62  | Scott alpha: 1/3  | other alpha: 35/124 | split:  V 
m: 91  s: 62  | Scott alpha: 1/3  | other alpha: 33/124 | split:  V 
m: 85  s: 63  | Scott alpha: 1/3  | other alpha: 41/126 | split:  V 
m: 86  s: 63  | Scott alpha: 1/3  | other alpha: 20/63 | split:  V 
m: 88  s: 63  | Scott alpha: 1/3  | other alpha: 19/63 | split:  V 
m: 89  s: 63  | Scott alpha: 1/3  | other alpha: 37/126 | split:  V 
m: 92  s: 63  | Scott alpha: 1/3  | other alpha: 17/63 | split:  V 
m: 94  s: 63  | Scott alpha: 1/3  | other alpha: 16/63 | split:  V 
m: 87  s: 64  | Scott alpha: 1/3  | other alpha: 41/128 | split:  V 
m: 89  s: 64  | Scott alpha: 1/3  | other alpha: 39/128 | split:  V 
m: 91  s: 64  | Scott alpha: 1/3  | other alpha: 37/128 | split:  V 
m: 93  s: 64  | Scott alpha: 1/3  | other alpha: 35/128 | split:  V 
m: 95  s: 64  | Scott alpha: 1/3  | other alpha: 33/128 | split:  V 
m: 241  s: 64  | Scott alpha: 547/1184  | other alpha: 3637/7872 | split:  V 
m: 87  s: 65  | Scott alpha: 1/3  | other alpha: 43/130 | split:  V 
m: 88  s: 65  | Scott alpha: 1/3  | other alpha: 21/65 | split:  V 
m: 89  s: 65  | Scott alpha: 1/3  | other alpha: 41/130 | split:  V 
m: 92  s: 65  | Scott alpha: 1/3  | other alpha: 19/65 | split:  V 
m: 93  s: 65  | Scott alpha: 1/3  | other alpha: 37/130 | split:  V 
m: 94  s: 65  | Scott alpha: 1/3  | other alpha: 18/65 | split:  V 
m: 96  s: 65  | Scott alpha: 1/3  | other alpha: 17/65 | split:  V 
m: 97  s: 65  | Scott alpha: 1/3  | other alpha: 33/130 | split:  V 
m: 212  s: 65  | Scott alpha: 160/351  | other alpha: 5186/11375 | split:  V 
m: 89  s: 66  | Scott alpha: 1/3  | other alpha: 43/132 | split:  V 
m: 91  s: 66  | Scott alpha: 1/3  | other alpha: 41/132 | split:  V 
m: 95  s: 66  | Scott alpha: 1/3  | other alpha: 37/132 | split:  V 
m: 97  s: 66  | Scott alpha: 1/3  | other alpha: 35/132 | split:  V 
m: 90  s: 67  | Scott alpha: 1/3  | other alpha: 22/67 | split:  V 
m: 91  s: 67  | Scott alpha: 1/3  | other alpha: 43/134 | split:  V 
m: 92  s: 67  | Scott alpha: 1/3  | other alpha: 21/67 | split:  V 
m: 93  s: 67  | Scott alpha: 1/3  | other alpha: 41/134 | split:  V 
m: 94  s: 67  | Scott alpha: 1/3  | other alpha: 20/67 | split:  V 
m: 95  s: 67  | Scott alpha: 1/3  | other alpha: 39/134 | split:  V 
m: 96  s: 67  | Scott alpha: 1/3  | other alpha: 19/67 | split:  V 
m: 97  s: 67  | Scott alpha: 1/3  | other alpha: 37/134 | split:  V 
m: 98  s: 67  | Scott alpha: 1/3  | other alpha: 18/67 | split:  V 
m: 99  s: 67  | Scott alpha: 1/3  | other alpha: 35/134 | split:  V 
m: 100  s: 67  | Scott alpha: 1/3  | other alpha: 17/67 | split:  V 
m: 91  s: 68  | Scott alpha: 1/3  | other alpha: 45/136 | split:  V 
m: 93  s: 68  | Scott alpha: 1/3  | other alpha: 43/136 | split:  V 
m: 95  s: 68  | Scott alpha: 1/3  | other alpha: 41/136 | split:  V 
m: 97  s: 68  | Scott alpha: 1/3  | other alpha: 39/136 | split:  V 
m: 99  s: 68  | Scott alpha: 1/3  | other alpha: 37/136 | split:  V 
m: 101  s: 68  | Scott alpha: 1/3  | other alpha: 35/136 | split:  V 
m: 94  s: 69  | Scott alpha: 1/3  | other alpha: 22/69 | split:  V 
m: 95  s: 69  | Scott alpha: 1/3  | other alpha: 43/138 | split:  V 
m: 97  s: 69  | Scott alpha: 1/3  | other alpha: 41/138 | split:  V 
m: 98  s: 69  | Scott alpha: 1/3  | other alpha: 20/69 | split:  V 
m: 100  s: 69  | Scott alpha: 1/3  | other alpha: 19/69 | split:  V 
m: 101  s: 69  | Scott alpha: 1/3  | other alpha: 37/138 | split:  V 
m: 103  s: 69  | Scott alpha: 1/3  | other alpha: 35/138 | split:  V 
m: 191  s: 69  | Scott alpha: 923/2070  | other alpha: 4801/10764 | split:  V 
m: 97  s: 70  | Scott alpha: 1/3  | other alpha: 43/140 | split:  V 
m: 99  s: 70  | Scott alpha: 1/3  | other alpha: 41/140 | split:  V 
m: 101  s: 70  | Scott alpha: 1/3  | other alpha: 39/140 | split:  V 
m: 103  s: 70  | Scott alpha: 1/3  | other alpha: 37/140 | split:  V 
m: 95  s: 71  | Scott alpha: 1/3  | other alpha: 47/142 | split:  V 
m: 96  s: 71  | Scott alpha: 1/3  | other alpha: 23/71 | split:  V 
m: 97  s: 71  | Scott alpha: 1/3  | other alpha: 45/142 | split:  V 
m: 98  s: 71  | Scott alpha: 1/3  | other alpha: 22/71 | split:  V 
m: 99  s: 71  | Scott alpha: 1/3  | other alpha: 43/142 | split:  V 
m: 100  s: 71  | Scott alpha: 1/3  | other alpha: 21/71 | split:  V 
m: 101  s: 71  | Scott alpha: 1/3  | other alpha: 41/142 | split:  V 
m: 102  s: 71  | Scott alpha: 1/3  | other alpha: 20/71 | split:  V 
m: 103  s: 71  | Scott alpha: 1/3  | other alpha: 39/142 | split:  V 
m: 104  s: 71  | Scott alpha: 1/3  | other alpha: 19/71 | split:  V 
m: 105  s: 71  | Scott alpha: 1/3  | other alpha: 37/142 | split:  V 
m: 106  s: 71  | Scott alpha: 1/3  | other alpha: 18/71 | split:  V 
m: 197  s: 71  | Scott alpha: 2591/5822  | other alpha: 2749/6177 | split:  V 
m: 97  s: 72  | Scott alpha: 1/3  | other alpha: 47/144 | split:  V 
m: 101  s: 72  | Scott alpha: 1/3  | other alpha: 43/144 | split:  V 
m: 103  s: 72  | Scott alpha: 1/3  | other alpha: 41/144 | split:  V 
m: 107  s: 72  | Scott alpha: 1/3  | other alpha: 37/144 | split:  V 
m: 199  s: 72  | Scott alpha: 707/1584  | other alpha: 1939/4344 | split:  V 
m: 98  s: 73  | Scott alpha: 1/3  | other alpha: 24/73 | split:  V 
m: 99  s: 73  | Scott alpha: 1/3  | other alpha: 47/146 | split:  V 
m: 100  s: 73  | Scott alpha: 1/3  | other alpha: 23/73 | split:  V 
m: 101  s: 73  | Scott alpha: 1/3  | other alpha: 45/146 | split:  V 
m: 102  s: 73  | Scott alpha: 1/3  | other alpha: 22/73 | split:  V 
m: 103  s: 73  | Scott alpha: 1/3  | other alpha: 43/146 | split:  V 
m: 104  s: 73  | Scott alpha: 1/3  | other alpha: 21/73 | split:  V 
m: 105  s: 73  | Scott alpha: 1/3  | other alpha: 41/146 | split:  V 
m: 106  s: 73  | Scott alpha: 1/3  | other alpha: 20/73 | split:  V 
m: 107  s: 73  | Scott alpha: 1/3  | other alpha: 39/146 | split:  V 
m: 108  s: 73  | Scott alpha: 1/3  | other alpha: 19/73 | split:  V 
m: 109  s: 73  | Scott alpha: 1/3  | other alpha: 37/146 | split:  V 
m: 99  s: 74  | Scott alpha: 1/3  | other alpha: 49/148 | split:  V 
m: 101  s: 74  | Scott alpha: 1/3  | other alpha: 47/148 | split:  V 
m: 103  s: 74  | Scott alpha: 1/3  | other alpha: 45/148 | split:  V 
m: 105  s: 74  | Scott alpha: 1/3  | other alpha: 43/148 | split:  V 
m: 107  s: 74  | Scott alpha: 1/3  | other alpha: 41/148 | split:  V 
m: 109  s: 74  | Scott alpha: 1/3  | other alpha: 39/148 | split:  V 
m: 101  s: 75  | Scott alpha: 1/3  | other alpha: 49/150 | split:  V 
m: 103  s: 75  | Scott alpha: 1/3  | other alpha: 47/150 | split:  V 
m: 104  s: 75  | Scott alpha: 1/3  | other alpha: 23/75 | split:  V 
m: 106  s: 75  | Scott alpha: 1/3  | other alpha: 22/75 | split:  V 
m: 107  s: 75  | Scott alpha: 1/3  | other alpha: 43/150 | split:  V 
m: 109  s: 75  | Scott alpha: 1/3  | other alpha: 41/150 | split:  V 
m: 112  s: 75  | Scott alpha: 1/3  | other alpha: 19/75 | split:  V 
m: 103  s: 76  | Scott alpha: 1/3  | other alpha: 49/152 | split:  V 
m: 105  s: 76  | Scott alpha: 1/3  | other alpha: 47/152 | split:  V 
m: 107  s: 76  | Scott alpha: 1/3  | other alpha: 45/152 | split:  V 
m: 109  s: 76  | Scott alpha: 1/3  | other alpha: 43/152 | split:  V 
m: 111  s: 76  | Scott alpha: 1/3  | other alpha: 41/152 | split:  V 
m: 113  s: 76  | Scott alpha: 1/3  | other alpha: 39/152 | split:  V 
m: 103  s: 77  | Scott alpha: 1/3  | other alpha: 51/154 | split:  V 
m: 104  s: 77  | Scott alpha: 1/3  | other alpha: 25/77 | split:  V 
m: 106  s: 77  | Scott alpha: 1/3  | other alpha: 24/77 | split:  V 
m: 107  s: 77  | Scott alpha: 1/3  | other alpha: 47/154 | split:  V 
m: 108  s: 77  | Scott alpha: 1/3  | other alpha: 23/77 | split:  V 
m: 109  s: 77  | Scott alpha: 1/3  | other alpha: 45/154 | split:  V 
m: 111  s: 77  | Scott alpha: 1/3  | other alpha: 43/154 | split:  V 
m: 113  s: 77  | Scott alpha: 1/3  | other alpha: 41/154 | split:  V 
m: 114  s: 77  | Scott alpha: 1/3  | other alpha: 20/77 | split:  V 
m: 115  s: 77  | Scott alpha: 1/3  | other alpha: 39/154 | split:  V 
m: 107  s: 78  | Scott alpha: 1/3  | other alpha: 49/156 | split:  V 
m: 109  s: 78  | Scott alpha: 1/3  | other alpha: 47/156 | split:  V 
m: 113  s: 78  | Scott alpha: 1/3  | other alpha: 43/156 | split:  V 
m: 115  s: 78  | Scott alpha: 1/3  | other alpha: 41/156 | split:  V 
m: 106  s: 79  | Scott alpha: 1/3  | other alpha: 26/79 | split:  V 
m: 107  s: 79  | Scott alpha: 1/3  | other alpha: 51/158 | split:  V 
m: 108  s: 79  | Scott alpha: 1/3  | other alpha: 25/79 | split:  V 
m: 109  s: 79  | Scott alpha: 1/3  | other alpha: 49/158 | split:  V 
m: 110  s: 79  | Scott alpha: 1/3  | other alpha: 24/79 | split:  V 
m: 111  s: 79  | Scott alpha: 1/3  | other alpha: 47/158 | split:  V 
